Timestamp,Load_kW,ESS_Supply_kW,HFS_Supply_kW,Grid_Supply_kW,Grid_Price_$_per_kWh,ESS_SOC_%,HFS_SOF_%,Grid_Energy_kWh,Grid_Cost_$,Status
2025-03-19 01:00:00,14.647495378029518,0,0,0.0,0.15,100.0,65.9,0.0,0.0,"[2025-03-19 01:00:00] Normal: RES covers 14.65 kW + 6.26 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-19 01:30:00,14.61670969560294,0,0,0.016314258540909066,0.15,100.0,65.9,0.008157129270454533,0.0012235693905681799,"[2025-03-19 01:30:00] Normal: RES covers 14.60 kW + 0.00 kW charging ESS, Grid 0.02 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-19 02:00:00,14.377515887924492,0,0,0.0,0.15,100.0,65.9,0.0,0.0,"[2025-03-19 02:00:00] Normal: RES covers 14.38 kW + 9.20 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-19 02:30:00,14.49400378365575,0,0,0.42670426949390006,0.15,100.0,65.9,0.21335213474695003,0.0320028202120425,"[2025-03-19 02:30:00] Normal: RES covers 14.07 kW + 0.00 kW charging ESS, Grid 0.43 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-19 03:00:00,14.612834493386792,0,0,4.847908091070309,0.15,100.0,65.9,2.4239540455351545,0.3635931068302732,"[2025-03-19 03:00:00] Normal: RES covers 9.76 kW + 0.00 kW charging ESS, Grid 4.85 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-19 03:30:00,13.488498632500214,0,0,0.0,0.15,100.0,65.9,0.0,0.0,"[2025-03-19 03:30:00] Normal: RES covers 13.49 kW + 7.39 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-19 04:00:00,14.918008633552123,0,0,1.2351111849227294,0.15,100.0,65.9,0.6175555924613647,0.0926333388692047,"[2025-03-19 04:00:00] Normal: RES covers 13.68 kW + 0.00 kW charging ESS, Grid 1.24 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-19 04:30:00,13.789322690394734,0,0,0.0,0.15,100.0,65.9,0.0,0.0,"[2025-03-19 04:30:00] Normal: RES covers 13.79 kW + 1.10 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-19 05:00:00,15.123350553558089,0,0,0.6305307991861788,0.15,100.0,65.9,0.3152653995930894,0.04728980993896341,"[2025-03-19 05:00:00] Normal: RES covers 14.49 kW + 0.00 kW charging ESS, Grid 0.63 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-19 05:30:00,14.715865061324159,0,0,0.0,0.15,100.0,65.9,0.0,0.0,"[2025-03-19 05:30:00] Normal: RES covers 14.72 kW + 3.16 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-19 06:00:00,16.13104615855516,0,0,0.0,0.15,100.0,65.9,0.0,0.0,"[2025-03-19 06:00:00] Normal: RES covers 16.13 kW + 2.00 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-19 06:30:00,14.982728923470912,0,0,0.0,0.15,100.0,65.9,0.0,0.0,"[2025-03-19 06:30:00] Normal: RES covers 14.98 kW + 6.11 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-19 07:00:00,16.978504574469603,0,0,0.0,0.2,100.0,65.9,0.0,0.0,"[2025-03-19 07:00:00] Normal: RES covers 16.98 kW + 8.91 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-19 07:30:00,16.833285522080892,0,0,0.0,0.2,100.0,65.9,0.0,0.0,"[2025-03-19 07:30:00] Normal: RES covers 16.83 kW + 19.93 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-19 08:00:00,22.52000782804203,0,0,0.0,0.2,100.0,65.9,0.0,0.0,"[2025-03-19 08:00:00] Normal: RES covers 22.52 kW + 12.71 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-19 08:30:00,22.55836521496029,0,0,0.0,0.2,100.0,65.9,0.0,0.0,"[2025-03-19 08:30:00] Normal: RES covers 22.56 kW + 25.31 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-19 09:00:00,21.4872146051333,0,0,0.0,0.2,100.0,65.9,0.0,0.0,"[2025-03-19 09:00:00] Normal: RES covers 21.49 kW + 39.32 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-19 09:30:00,23.3944270454547,0,0,0.0,0.2,100.0,65.9,0.0,0.0,"[2025-03-19 09:30:00] Normal: RES covers 23.39 kW + 27.96 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-19 10:00:00,22.45454203582716,0,0,0.0,0.2,100.0,65.9,0.0,0.0,"[2025-03-19 10:00:00] Normal: RES covers 22.45 kW + 38.17 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-19 10:30:00,22.76437932187623,0,0,0.0,0.2,100.0,65.9,0.0,0.0,"[2025-03-19 10:30:00] Normal: RES covers 22.76 kW + 42.97 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-19 11:00:00,22.498852027051736,0,0,0.0,0.2,100.0,65.9,0.0,0.0,"[2025-03-19 11:00:00] Normal: RES covers 22.50 kW + 38.15 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-19 11:30:00,23.8078737033231,0,0,0.0,0.2,100.0,65.9,0.0,0.0,"[2025-03-19 11:30:00] Normal: RES covers 23.81 kW + 47.88 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-19 12:00:00,23.00214207759243,0,0,0.0,0.2,100.0,65.9,0.0,0.0,"[2025-03-19 12:00:00] Normal: RES covers 23.00 kW + 46.85 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-19 12:30:00,23.813560023220163,0,0,0.0,0.2,100.0,65.9,0.0,0.0,"[2025-03-19 12:30:00] Normal: RES covers 23.81 kW + 41.48 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-19 13:00:00,23.199165748829,0,0,0.0,0.2,100.0,65.9,0.0,0.0,"[2025-03-19 13:00:00] Normal: RES covers 23.20 kW + 33.25 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-19 13:30:00,23.159155058419636,0,0,0.0,0.2,100.0,65.9,0.0,0.0,"[2025-03-19 13:30:00] Normal: RES covers 23.16 kW + 37.20 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-19 14:00:00,21.5083830855271,0,0,0.0,0.3,100.0,65.9,0.0,0.0,"[2025-03-19 14:00:00] Normal: RES covers 21.51 kW + 39.99 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-19 14:30:00,22.4185655286804,0,0,0.0,0.3,100.0,65.9,0.0,0.0,"[2025-03-19 14:30:00] Normal: RES covers 22.42 kW + 34.48 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-19 15:00:00,23.559613688505877,0,0,0.0,0.3,100.0,65.9,0.0,0.0,"[2025-03-19 15:00:00] Normal: RES covers 23.56 kW + 18.40 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-19 15:30:00,22.713738150253686,0,0,0.0,0.3,100.0,65.9,0.0,0.0,"[2025-03-19 15:30:00] Normal: RES covers 22.71 kW + 25.37 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-19 16:00:00,20.566740455646908,0,0,0.0,0.3,100.0,65.9,0.0,0.0,"[2025-03-19 16:00:00] Normal: RES covers 20.57 kW + 19.04 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-19 16:30:00,21.16875923046627,0,0,0.0,0.3,100.0,65.9,0.0,0.0,"[2025-03-19 16:30:00] Normal: RES covers 21.17 kW + 18.11 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-19 17:00:00,21.208978548325366,0,0,0.0,0.3,100.0,65.9,0.0,0.0,"[2025-03-19 17:00:00] Normal: RES covers 21.21 kW + 0.77 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-19 17:30:00,20.84136620276434,0,0,1.5422048509907924,0.3,100.0,65.9,0.7711024254953962,0.23133072764861884,"[2025-03-19 17:30:00] Normal: RES covers 19.30 kW + 0.00 kW charging ESS, Grid 1.54 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-19 18:00:00,21.85057076757687,0,0,0.0,0.3,100.0,65.9,0.0,0.0,"[2025-03-19 18:00:00] Normal: RES covers 21.85 kW + 1.64 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-19 18:30:00,22.17123288774269,0,0,7.970905249144662,0.3,100.0,65.9,3.985452624572331,1.1956357873716994,"[2025-03-19 18:30:00] Normal: RES covers 14.20 kW + 0.00 kW charging ESS, Grid 7.97 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-19 19:00:00,22.355922913130975,0,0,0.0,0.3,100.0,65.9,0.0,0.0,"[2025-03-19 19:00:00] Normal: RES covers 22.36 kW + 0.47 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-19 19:30:00,21.22606584886327,0,0,0.10870877940623913,0.3,100.0,65.9,0.054354389703119566,0.01630631691093587,"[2025-03-19 19:30:00] Normal: RES covers 21.12 kW + 0.00 kW charging ESS, Grid 0.11 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-19 20:00:00,15.335052265038662,0,0,0.0,0.2,100.0,65.9,0.0,0.0,"[2025-03-19 20:00:00] Normal: RES covers 15.34 kW + 12.36 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-19 20:30:00,15.127333414315617,0,0,0.0,0.2,100.0,65.9,0.0,0.0,"[2025-03-19 20:30:00] Normal: RES covers 15.13 kW + 3.41 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-19 21:00:00,15.959425310793847,0,0,0.0,0.2,100.0,65.9,0.0,0.0,"[2025-03-19 21:00:00] Normal: RES covers 15.96 kW + 5.53 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-19 21:30:00,16.442445498752182,0,0,3.982386285883649,0.2,100.0,65.9,1.9911931429418246,0.39823862858836495,"[2025-03-19 21:30:00] Normal: RES covers 12.46 kW + 0.00 kW charging ESS, Grid 3.98 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-19 22:00:00,13.805087817535785,0,0,0.0,0.15,100.0,65.9,0.0,0.0,"[2025-03-19 22:00:00] Normal: RES covers 13.81 kW + 5.70 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-19 22:30:00,14.130986721378324,0,0,0.0,0.15,100.0,65.9,0.0,0.0,"[2025-03-19 22:30:00] Normal: RES covers 14.13 kW + 2.58 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-19 23:00:00,14.217361986620267,0,0,3.029927387857633,0.15,100.0,65.9,1.5149636939288165,0.22724455408932245,"[2025-03-19 23:00:00] Normal: RES covers 11.19 kW + 0.00 kW charging ESS, Grid 3.03 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-19 23:30:00,14.33724830635635,0,0,3.3841285062652684,0.15,100.0,65.9,1.6920642531326342,0.25380963796989514,"[2025-03-19 23:30:00] Normal: RES covers 10.95 kW + 0.00 kW charging ESS, Grid 3.38 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-20 00:00:00,13.961728724936595,0,0,0.0,0.15,100.0,65.9,0.0,0.0,"[2025-03-20 00:00:00] Normal: RES covers 13.96 kW + 4.72 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-20 00:30:00,15.580101117034188,0,0,0.0,0.15,100.0,65.9,0.0,0.0,"[2025-03-20 00:30:00] Normal: RES covers 15.58 kW + 8.49 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-20 01:00:00,13.892100890104665,0,0,3.6188254845341508,0.15,100.0,65.9,1.8094127422670754,0.2714119113400613,"[2025-03-20 01:00:00] Normal: RES covers 10.27 kW + 0.00 kW charging ESS, Grid 3.62 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-20 01:30:00,14.592535958972888,0,0,0.0,0.15,100.0,65.9,0.0,0.0,"[2025-03-20 01:30:00] Normal: RES covers 14.59 kW + 12.70 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-20 02:00:00,15.152075075137724,0,0,0.0,0.15,100.0,65.9,0.0,0.0,"[2025-03-20 02:00:00] Normal: RES covers 15.15 kW + 3.09 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-20 02:30:00,14.68552492071009,0,0,0.0,0.15,100.0,65.9,0.0,0.0,"[2025-03-20 02:30:00] Normal: RES covers 14.69 kW + 10.13 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-20 03:00:00,14.512826469383594,0,0,0.0,0.15,100.0,65.9,0.0,0.0,"[2025-03-20 03:00:00] Normal: RES covers 14.51 kW + 4.23 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-20 03:30:00,14.591859157863084,0,0,0.0,0.15,100.0,65.9,0.0,0.0,"[2025-03-20 03:30:00] Normal: RES covers 14.59 kW + 10.14 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-20 04:00:00,14.99092652346663,0,0,0.0,0.15,100.0,65.9,0.0,0.0,"[2025-03-20 04:00:00] Normal: RES covers 14.99 kW + 5.43 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-20 04:30:00,15.725077890975928,0,0,0.0,0.15,100.0,65.9,0.0,0.0,"[2025-03-20 04:30:00] Normal: RES covers 15.73 kW + 5.62 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-20 05:00:00,14.9365453611891,0,0,0.0,0.15,100.0,65.9,0.0,0.0,"[2025-03-20 05:00:00] Normal: RES covers 14.94 kW + 4.59 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-20 05:30:00,14.7082257561656,0,0,0.0,0.15,100.0,65.9,0.0,0.0,"[2025-03-20 05:30:00] Normal: RES covers 14.71 kW + 9.30 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-20 06:00:00,16.107643862988382,0,0,0.0,0.15,100.0,65.9,0.0,0.0,"[2025-03-20 06:00:00] Normal: RES covers 16.11 kW + 5.50 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-20 06:30:00,15.601422146555079,0,0,0.0,0.15,100.0,65.9,0.0,0.0,"[2025-03-20 06:30:00] Normal: RES covers 15.60 kW + 5.36 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-20 07:00:00,16.482197522408818,0,0,0.0,0.2,100.0,65.9,0.0,0.0,"[2025-03-20 07:00:00] Normal: RES covers 16.48 kW + 12.62 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-20 07:30:00,16.60395295708862,0,0,0.0,0.2,100.0,65.9,0.0,0.0,"[2025-03-20 07:30:00] Normal: RES covers 16.60 kW + 23.94 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-20 08:00:00,22.555580893398094,0,0,0.0,0.2,100.0,65.9,0.0,0.0,"[2025-03-20 08:00:00] Normal: RES covers 22.56 kW + 29.08 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-20 08:30:00,21.60222237199585,0,0,0.0,0.2,100.0,65.9,0.0,0.0,"[2025-03-20 08:30:00] Normal: RES covers 21.60 kW + 17.42 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-20 09:00:00,23.63567053068672,0,0,0.0,0.2,100.0,65.9,0.0,0.0,"[2025-03-20 09:00:00] Normal: RES covers 23.64 kW + 23.15 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-20 09:30:00,22.912861335543013,0,0,0.0,0.2,100.0,65.9,0.0,0.0,"[2025-03-20 09:30:00] Normal: RES covers 22.91 kW + 32.93 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-20 10:00:00,23.158523341736316,0,0,0.0,0.2,100.0,65.9,0.0,0.0,"[2025-03-20 10:00:00] Normal: RES covers 23.16 kW + 34.08 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-20 10:30:00,23.837677563418794,0,0,0.0,0.2,100.0,65.9,0.0,0.0,"[2025-03-20 10:30:00] Normal: RES covers 23.84 kW + 36.11 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-20 11:00:00,23.312732019863965,0,0,0.0,0.2,100.0,65.9,0.0,0.0,"[2025-03-20 11:00:00] Normal: RES covers 23.31 kW + 35.79 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-20 11:30:00,22.658314967182363,0,0,0.0,0.2,100.0,65.9,0.0,0.0,"[2025-03-20 11:30:00] Normal: RES covers 22.66 kW + 42.98 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-20 12:00:00,23.436755755522498,0,0,0.0,0.2,100.0,65.9,0.0,0.0,"[2025-03-20 12:00:00] Normal: RES covers 23.44 kW + 42.37 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-20 12:30:00,21.813509862832447,0,0,0.0,0.2,100.0,65.9,0.0,0.0,"[2025-03-20 12:30:00] Normal: RES covers 21.81 kW + 50.89 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-20 13:00:00,23.235177417578356,0,0,0.0,0.2,100.0,65.9,0.0,0.0,"[2025-03-20 13:00:00] Normal: RES covers 23.24 kW + 48.69 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-20 13:30:00,22.78276973247721,0,0,0.0,0.2,100.0,65.9,0.0,0.0,"[2025-03-20 13:30:00] Normal: RES covers 22.78 kW + 38.11 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-20 14:00:00,24.018197256037787,0,0,0.0,0.3,100.0,65.9,0.0,0.0,"[2025-03-20 14:00:00] Normal: RES covers 24.02 kW + 36.34 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-20 14:30:00,21.68088255715772,0,0,0.0,0.3,100.0,65.9,0.0,0.0,"[2025-03-20 14:30:00] Normal: RES covers 21.68 kW + 40.69 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-20 15:00:00,23.062612280416577,0,0,0.0,0.3,100.0,65.9,0.0,0.0,"[2025-03-20 15:00:00] Normal: RES covers 23.06 kW + 30.73 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-20 15:30:00,22.719714477410633,0,0,0.0,0.3,100.0,65.9,0.0,0.0,"[2025-03-20 15:30:00] Normal: RES covers 22.72 kW + 25.86 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-20 16:00:00,22.424810634023036,0,0,0.0,0.3,100.0,65.9,0.0,0.0,"[2025-03-20 16:00:00] Normal: RES covers 22.42 kW + 16.89 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-20 16:30:00,22.36418302050051,0,0,0.0,0.3,100.0,65.9,0.0,0.0,"[2025-03-20 16:30:00] Normal: RES covers 22.36 kW + 8.04 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-20 17:00:00,22.211091371628683,0,0,0.0,0.3,100.0,65.9,0.0,0.0,"[2025-03-20 17:00:00] Normal: RES covers 22.21 kW + 17.25 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-20 17:30:00,21.422037305866176,0,0,0.0,0.3,100.0,65.9,0.0,0.0,"[2025-03-20 17:30:00] Normal: RES covers 21.42 kW + 0.95 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-20 18:00:00,22.686617390606425,0,0,4.339672977936619,0.3,100.0,65.9,2.1698364889683095,0.6509509466904928,"[2025-03-20 18:00:00] Normal: RES covers 18.35 kW + 0.00 kW charging ESS, Grid 4.34 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-20 18:30:00,22.10593915834868,0,0,7.706427183766493,0.3,100.0,65.9,3.8532135918832466,1.155964077564974,"[2025-03-20 18:30:00] Normal: RES covers 14.40 kW + 0.00 kW charging ESS, Grid 7.71 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-20 19:00:00,21.69069022753948,0,0,3.010419605934942,0.3,100.0,65.9,1.505209802967471,0.4515629408902413,"[2025-03-20 19:00:00] Normal: RES covers 18.68 kW + 0.00 kW charging ESS, Grid 3.01 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-20 19:30:00,23.09389957940821,0,0,0.0,0.3,100.0,65.9,0.0,0.0,"[2025-03-20 19:30:00] Normal: RES covers 23.09 kW + 6.58 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-20 20:00:00,15.492130792117644,0,0,0.0,0.2,100.0,65.9,0.0,0.0,"[2025-03-20 20:00:00] Normal: RES covers 15.49 kW + 4.54 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-20 20:30:00,16.879514922171957,0,0,2.077186865471086,0.2,100.0,65.9,1.038593432735543,0.20771868654710862,"[2025-03-20 20:30:00] Normal: RES covers 14.80 kW + 0.00 kW charging ESS, Grid 2.08 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-20 21:00:00,15.962578094034072,0,0,0.0,0.2,100.0,65.9,0.0,0.0,"[2025-03-20 21:00:00] Normal: RES covers 15.96 kW + 10.59 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-20 21:30:00,15.348163217105846,0,0,0.0,0.2,100.0,65.9,0.0,0.0,"[2025-03-20 21:30:00] Normal: RES covers 15.35 kW + 1.35 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-20 22:00:00,14.877050579696437,0,0,0.0,0.15,100.0,65.9,0.0,0.0,"[2025-03-20 22:00:00] Normal: RES covers 14.88 kW + 2.81 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-20 22:30:00,14.429593501289887,0,0,0.0,0.15,100.0,65.9,0.0,0.0,"[2025-03-20 22:30:00] Normal: RES covers 14.43 kW + 5.98 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-20 23:00:00,14.614407134167413,0,0,2.9840608177850534,0.15,100.0,65.9,1.4920304088925267,0.223804561333879,"[2025-03-20 23:00:00] Normal: RES covers 11.63 kW + 0.00 kW charging ESS, Grid 2.98 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-20 23:30:00,14.376286738462827,0,0,0.0,0.15,100.0,65.9,0.0,0.0,"[2025-03-20 23:30:00] Normal: RES covers 14.38 kW + 4.12 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
