Timestamp,Hour_00,Hour_01,Hour_02,Hour_03,Hour_04,Hour_05,Hour_06,Hour_07,Hour_08,Hour_09,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Hour_18,Hour_19,Hour_20,Hour_21,Hour_22,Hour_23
2024-01-12,132.207721,132.638414,133.315291,133.618765,134.086941,131.787992,144.925221,136.880595,140.512190,139.350342,140.249630,140.846729,139.570070,135.728557,135.985994,136.314699,138.853503,138.855504,144.073022,147.548449,141.500169,137.751780,137.354434,138.831227
2024-01-13,135.926391,133.798836,135.994145,135.813890,132.818704,139.382101,153.783350,159.119906,181.021075,174.564394,168.284314,175.827110,175.819824,170.351438,171.651220,173.942041,177.042583,173.535867,180.179117,178.280135,174.094771,161.476619,155.508290,150.695648
2024-01-14,133.702771,135.437100,130.237141,131.823745,130.929835,135.696476,143.890092,149.554997,163.027492,160.741774,160.264214,161.712859,156.530439,154.138080,154.229578,156.642755,157.394736,164.470942,168.127260,160.367925,161.835742,148.911458,145.509828,143.356389
2024-01-15,129.454312,132.204348,132.164868,132.327163,133.669378,129.312841,145.443290,143.819611,148.163563,141.279231,142.563623,141.447745,143.780362,143.580015,143.676481,145.739403,144.831672,152.972042,143.702146,148.878315,146.932561,138.364236,137.876075,140.364990
2024-01-16,132.573258,134.396867,132.776261,134.792891,134.730632,133.474602,153.577501,155.884180,178.243693,167.858890,164.197170,172.877735,169.098892,165.032407,163.187004,167.514026,170.474299,170.731886,174.683415,175.043535,174.987276,155.924343,155.540847,150.415221
2024-01-17,133.019934,133.311956,136.625757,132.999883,133.722611,135.408176,141.988462,141.184224,151.560074,145.741230,144.969433,143.178530,146.654410,144.428728,143.176223,143.910170,146.880957,144.392602,146.926973,148.058927,152.434535,144.056667,141.450318,137.329631
2024-01-18,134.557657,133.841896,134.066372,130.550986,135.826458,132.768615,142.957905,142.957293,139.802527,139.668113,136.030891,135.936928,137.833172,137.023389,137.938918,136.606075,137.354247,140.022756,140.591161,140.776239,140.432344,139.483676,136.568816,139.005460
2024-01-19,135.841960,133.703193,133.059208,133.329612,132.073065,134.624983,144.644005,140.474857,146.166859,140.514202,141.125553,139.621000,140.921182,139.252273,139.442663,140.845658,144.703694,149.720882,151.469987,146.432519,145.564305,142.135737,136.971563,139.487324
2024-01-20,139.590785,137.279754,136.300773,133.278622,137.664934,138.175346,142.416211,152.204357,158.790676,154.238410,153.322898,155.456578,153.470740,150.357045,151.023592,152.961642,156.425323,160.336296,159.274411,153.889552,157.364022,145.997725,144.779662,141.638861
2024-01-21,129.334519,131.185298,129.713567,127.028324,130.523363,128.368818,140.380236,141.885671,156.962984,154.480960,152.175735,150.717828,150.197652,148.269916,147.751662,154.857752,151.587492,153.255179,160.143560,156.158189,159.533219,145.220438,141.144080,137.629364
2024-01-22,131.536003,130.456427,130.621740,129.472932,132.804897,129.079143,134.717690,135.018508,143.135293,134.171854,135.105721,135.066816,134.558234,136.763789,132.339198,136.128167,137.480385,141.699838,138.833257,139.140719,135.297367,132.516065,134.850375,134.123825
2024-01-23,131.114485,135.255899,132.170504,132.296478,129.937751,133.949781,141.795184,141.579956,140.417460,137.618156,140.616947,142.460151,137.888591,140.481453,139.856589,137.605622,137.783469,142.690178,143.794834,146.774037,140.976016,136.802000,136.606726,135.852188
2024-01-24,132.927322,135.495758,134.137067,131.438819,133.546395,132.610761,141.672451,138.752594,144.007865,138.027375,139.461778,135.534023,136.775929,134.633553,136.937246,139.499118,136.627674,141.982411,142.433654,139.886746,143.511019,137.732858,135.267109,134.345651
2024-01-25,133.853927,136.712685,131.805274,131.406498,132.980150,131.341151,142.896781,142.596030,140.624932,135.839092,134.790605,137.597442,135.359412,136.440871,134.444629,134.480449,135.936987,142.891564,140.069005,137.877500,140.518847,136.427442,137.108610,138.039398
2024-01-26,134.023527,136.344540,132.798868,134.935161,132.151420,138.369365,152.783824,157.272554,176.122867,176.738292,171.930988,176.382566,176.622230,171.381324,168.933655,172.647114,179.489131,179.624944,187.506564,175.362281,183.031494,161.702820,158.817680,152.499202
2024-01-27,132.975616,133.002068,131.367961,129.978634,134.047293,132.452824,146.553597,150.637829,163.787280,159.898660,154.758921,159.326857,160.942216,158.655310,154.639100,158.503284,156.791209,161.377235,167.572761,160.129577,164.401414,151.765697,149.000270,141.694419
2024-01-28,128.922369,132.018414,128.927574,132.412826,129.715082,131.608972,138.432027,143.217140,152.506783,149.669746,148.171080,146.546691,149.224508,146.537281,147.228844,146.058778,147.774884,149.637985,152.494570,153.846427,152.761236,143.998773,140.388544,139.012614
2024-01-29,133.130488,134.633333,130.239420,134.140379,134.328760,133.697482,137.485100,145.777014,154.407583,148.063061,146.189795,147.408105,145.129192,146.634329,143.596700,148.482642,143.783788,151.619610,150.538891,151.100534,146.256465,143.679156,142.456896,137.495152
2024-01-30,130.789970,130.890373,128.162150,130.448919,130.813266,131.773387,138.228449,145.449925,154.930861,150.538842,148.796994,148.230342,145.495465,148.268838,147.663389,148.784913,148.473656,156.221177,153.636551,151.153112,150.073969,140.699089,143.602448,139.696058
2024-01-31,136.661935,132.584261,133.797504,131.514904,130.257902,131.669269,148.555317,159.508883,172.944122,169.289114,168.030804,170.522106,164.933928,161.951746,165.585586,168.684867,166.080078,172.892698,175.514557,175.641941,169.610950,155.952792,153.843374,147.907166
2024-02-01,133.552199,134.553901,132.484155,131.743047,130.864833,129.445157,135.877864,135.570684,137.100767,135.792143,137.097854,135.308743,138.225129,133.765215,136.817384,134.222676,137.147572,140.644612,138.125256,139.658518,142.357907,133.448831,133.789177,135.154986
2024-02-02,133.239821,133.724964,132.304065,131.750586,129.628706,133.864036,141.176402,142.858844,146.240190,141.495012,144.247129,143.444707,141.231651,139.508505,142.730399,140.018632,142.195455,143.619887,144.450051,144.468430,148.232924,140.032013,136.559455,137.810747
2024-02-03,136.471956,132.038148,133.475520,131.375849,133.958830,134.138785,143.960944,143.754390,146.340849,142.901810,139.845361,142.754046,141.793577,143.185219,142.839734,143.055683,140.504666,146.794555,145.361739,144.567892,143.652269,139.087253,140.360214,136.682904
2024-02-04,138.722160,134.819112,135.135265,134.048206,137.679436,137.404379,144.069762,145.539300,143.403185,138.415819,140.386684,137.201532,141.162282,137.242803,136.711742,139.293936,139.505412,141.815622,142.298702,144.459934,140.356685,137.846353,139.916405,140.734064
2024-02-05,131.030749,134.133098,133.206950,129.654666,132.725273,134.821190,143.375154,139.454615,138.146383,136.144021,138.968112,138.027046,138.941054,134.986888,134.818329,139.916462,135.508366,142.360175,142.867129,143.713782,139.752043,138.751025,135.020077,137.463895
2024-02-06,134.118217,134.326297,130.974556,132.919136,130.185025,133.382179,144.783945,144.120584,158.023807,152.626930,148.607282,151.187805,149.493065,149.607456,149.207997,148.301521,153.876012,151.827721,156.854372,152.333045,155.881339,143.894142,141.479866,142.317620
2024-02-07,133.697768,133.643635,133.921664,130.231175,130.857478,132.804056,142.661089,145.925256,155.809615,149.081431,147.547753,147.512003,147.499721,145.631472,144.129556,145.390253,147.633207,150.594482,154.459579,147.713545,149.855196,141.991472,143.215606,138.643171
2024-02-08,133.247500,133.383054,134.675822,132.756031,133.124989,131.766065,141.620588,141.106427,146.696419,145.885974,142.218341,143.604507,145.463543,144.062694,144.733820,143.400880,142.685684,148.675126,146.838340,149.258299,148.203728,141.580579,141.155374,138.715021
2024-02-09,136.314879,133.187223,135.519143,130.885014,135.827523,134.573468,147.234956,156.779705,167.764433,163.311903,160.416389,167.029768,165.754045,158.323751,158.167921,163.014125,162.000982,171.237211,167.245551,169.373379,167.205513,151.708357,149.148497,148.410441
2024-02-10,134.869305,135.005538,136.033667,132.387338,132.847535,135.299039,141.299896,141.226755,148.037867,139.617564,142.004457,139.747603,140.789602,139.728116,141.853010,142.066232,138.871215,144.911735,143.444772,144.843257,142.916558,137.869566,140.616750,138.796541
2024-02-11,138.858897,138.181860,137.747845,134.510110,137.129820,136.606257,149.495972,149.674269,157.841744,152.934434,154.231893,157.380411,154.862608,153.540522,152.748147,153.924848,153.035276,161.579891,162.705128,161.434912,158.173070,151.582198,149.219320,146.541833
2024-02-12,133.820803,134.789766,131.975394,130.845068,134.127176,130.843019,141.942588,135.996712,137.052469,133.613243,138.222447,137.273720,136.304080,138.196631,133.480243,136.623246,134.272948,140.116129,138.930249,142.968197,144.109721,135.072511,135.295032,133.802118
2024-02-13,134.058759,131.317768,136.717423,134.301608,132.070452,130.920927,138.983828,147.298799,149.868758,145.560610,148.064281,146.386252,146.039702,147.984389,146.005376,146.044126,145.786849,151.226929,154.376777,150.442687,150.313635,141.443048,140.744349,142.075829
2024-02-14,136.569120,134.090317,134.611489,133.100341,132.194390,133.225839,144.575191,152.395176,161.851177,155.062760,157.253030,156.339412,152.971448,152.365829,155.150032,156.499483,154.628758,161.354088,160.506300,160.403633,162.266205,147.669334,145.718576,141.467713
2024-02-15,133.134284,132.899856,134.650025,134.918738,131.919141,136.623241,146.514010,145.912506,160.453699,153.978397,157.776606,157.695621,158.970779,156.139831,155.492344,156.001664,157.326764,166.163243,167.423428,159.535391,162.004922,149.878335,148.192854,140.915593
2024-02-16,137.001906,133.466494,136.223702,133.746141,129.847082,131.112983,143.824428,147.239565,160.312186,156.030885,154.715967,152.681119,156.271943,153.093788,154.668471,152.915134,153.467269,156.690889,165.433098,163.085927,161.372177,146.912878,147.150230,141.086879
2024-02-17,132.818306,132.803809,131.355574,132.005729,134.105529,134.288907,137.940506,143.192918,141.926717,140.225777,136.473908,139.917586,139.566182,140.073204,137.549435,140.207058,137.034649,139.003046,140.776247,140.555144,142.777553,135.010295,137.397108,135.104728
2024-02-18,128.512998,128.183862,128.969632,129.862737,129.179456,129.595016,138.292737,138.817102,142.663082,137.268711,137.169262,136.054503,139.975732,136.781574,135.717801,137.461331,135.590489,144.940112,141.729156,143.811671,142.581936,138.257590,135.017498,135.735631
2024-02-19,130.857677,132.810749,134.327317,132.302925,131.490298,130.810612,140.641191,146.268854,145.572323,142.203938,141.973803,142.844142,142.981565,140.516429,138.205148,142.662935,143.017301,147.376867,142.651722,149.552402,145.186729,138.455229,136.608847,139.526261
2024-02-20,131.695878,133.559880,131.367561,130.936323,130.009663,133.786634,145.549582,142.316483,145.916897,141.084205,138.501683,139.721076,143.865788,140.061382,138.581911,140.815569,138.827427,148.907696,146.996693,145.839202,147.465033,139.065132,139.506178,136.738123
2024-02-21,136.097391,133.917436,134.151190,132.141570,133.385806,137.275377,149.915567,156.429417,172.637387,166.732868,163.289914,163.978825,167.595675,165.208744,163.513279,165.371516,164.449190,169.452722,175.232235,172.719733,167.459617,154.765678,153.860347,145.402345
2024-02-22,131.245831,132.083423,131.751888,131.012842,134.600098,129.859110,141.666970,142.969551,149.574019,143.201281,143.343921,140.976797,143.392374,144.582864,141.157472,141.866227,144.372837,148.969642,149.436345,147.297975,150.025012,141.579017,139.913620,136.104098
2024-02-23,133.482956,132.930736,134.903660,133.643064,132.374811,132.109510,149.010851,148.758727,163.257685,153.541509,156.182450,155.355944,156.052383,153.088757,151.596828,159.680672,158.134255,159.619016,158.412600,160.071666,159.165944,148.066564,148.296885,145.552194
2024-02-24,135.769842,136.191188,132.080399,135.513067,137.776477,134.720663,148.486382,149.324035,162.184246,156.688821,158.488828,156.811985,159.279055,157.396487,156.144049,159.123159,158.001691,158.175495,161.085002,164.438819,161.065475,148.911383,149.014818,142.164087
2024-02-25,135.826459,134.937809,133.023113,138.431403,133.791906,134.245959,146.404635,153.994619,166.397693,164.544739,158.784384,165.465591,160.066654,159.668887,157.580616,161.296501,164.772896,165.412656,171.732873,162.607168,167.874271,157.310991,150.747292,149.875649
2024-02-26,132.652777,131.973836,133.707116,132.591111,134.450381,133.519706,141.711047,142.432821,140.387859,136.935341,135.745000,134.843556,137.155829,136.500779,138.442171,134.896366,134.402489,140.785900,143.878249,141.561210,141.628056,138.534417,136.140307,133.706944
2024-02-27,133.575650,134.619399,130.084422,132.088188,132.648896,132.820011,143.602780,142.175305,145.748505,138.195332,141.118381,140.603645,139.639151,138.925045,136.605247,140.537849,137.773377,144.969198,143.726541,143.963526,143.088382,139.612825,135.587707,137.669670
2024-02-28,135.844811,131.694780,134.958366,130.109197,134.324921,136.272589,148.242764,158.580451,177.598943,169.769076,168.463887,173.844556,171.946042,164.314165,168.889568,168.892951,170.258528,170.219348,179.419991,169.012914,169.741981,155.631378,152.068764,147.479042
2024-02-29,133.300440,136.210515,133.333275,133.772911,134.170316,137.428539,150.110305,153.640893,175.274913,165.883733,164.773599,167.766720,166.232409,165.385948,164.384819,165.837314,165.564131,171.124356,169.449011,171.284664,169.382193,157.898440,152.275800,146.126837
2024-03-01,136.036499,131.541028,133.184010,130.409394,132.905122,131.195441,142.814448,138.252681,145.807001,142.052562,141.753791,137.647264,141.744826,141.703492,140.507172,138.604162,142.235265,141.792059,143.141100,142.371519,141.029614,135.575998,136.467993,136.746350
2024-03-02,132.297005,132.948148,132.362029,130.487653,131.086125,135.860456,144.648100,151.050659,173.558599,168.711416,166.864143,168.251676,168.198568,163.266614,163.810083,167.297335,165.868598,168.742499,179.279617,171.255614,169.416902,157.481699,148.326258,147.589322
2024-03-03,137.918444,133.645862,136.445113,134.947299,137.946020,135.762591,140.770033,144.290278,150.980791,147.550363,144.361359,146.375350,146.822571,144.263325,144.065189,145.638439,148.972746,151.965522,150.836340,150.316008,153.264704,143.291447,144.966625,140.272184
2024-03-04,135.801826,131.460353,132.810387,133.613525,130.674951,131.470113,140.688460,147.454379,152.633332,149.981391,148.819211,149.423951,149.369728,147.939009,147.179110,151.119190,148.185297,153.072337,154.435370,152.106742,150.037281,141.549337,140.097356,141.607777
2024-03-05,135.736995,134.365686,130.920235,131.926321,133.297512,134.301347,146.575258,153.147503,177.803947,168.920484,165.042921,174.354128,172.168114,166.012644,167.774419,170.007614,172.068720,179.052510,180.051112,174.618628,174.911840,159.144675,154.441102,149.012445
2024-03-06,133.559245,135.107707,135.032022,132.073983,132.731900,131.132054,143.070025,151.285770,164.063231,153.228359,150.909616,153.162958,155.525749,155.044064,150.850480,153.616705,152.941103,159.947887,165.175935,158.232639,155.498558,147.693442,146.475477,140.294500
2024-03-07,136.846232,131.113758,132.907493,134.245081,132.297262,138.353916,145.956479,157.011886,170.487507,169.373789,167.567505,165.362074,169.208222,165.509343,160.171936,163.805529,167.397491,176.003585,174.213693,172.339923,169.336257,158.130356,153.668658,148.425240
2024-03-08,131.850257,131.841531,132.464080,132.448474,133.228422,134.710244,145.537877,151.055575,164.072952,152.064905,156.186244,153.610073,154.373127,151.178601,153.428889,152.844948,154.720975,157.391103,161.364505,160.197439,161.442166,146.421567,143.141009,145.015093
2024-03-09,131.436958,133.094839,129.886076,132.590982,129.789433,132.344100,145.299576,142.509803,148.084260,142.626420,143.268376,147.156032,145.931229,142.031808,145.940260,143.269727,145.742041,151.281779,147.303256,145.229908,144.673576,142.273183,141.307930,135.654252
2024-03-10,134.318675,132.445336,135.192786,129.307072,129.572921,133.030468,142.894211,145.642244,152.973497,147.073028,145.916072,144.266625,144.239384,147.955367,143.825656,148.109166,145.338896,149.656325,148.308624,149.622560,145.340670,142.091623,143.266848,139.747590
2024-03-11,133.216063,133.249143,133.134110,130.684513,133.661334,131.700891,142.998281,138.765194,144.086014,137.838594,136.549717,135.638651,140.128336,138.556850,138.402673,138.663100,135.829244,141.429585,138.870335,144.678316,141.487052,135.652604,136.356792,138.636711
2024-03-12,134.132976,135.174311,136.564367,136.267899,131.866359,136.661710,146.471684,156.655859,179.637490,170.900465,169.271747,171.706129,170.888296,166.612764,168.183651,170.161933,168.499014,174.883454,178.593363,169.094611,169.580472,157.791312,155.533884,145.722288
2024-03-13,132.340611,134.461288,135.918539,132.512382,132.896363,134.149559,141.632811,146.601301,154.386696,150.173264,145.528016,146.770542,151.108071,148.275070,145.133471,148.193745,148.392037,153.374678,159.624402,149.339004,152.369481,142.725596,144.817618,137.775442
2024-03-14,135.364916,132.044656,129.860856,135.194339,134.245361,136.787481,142.133837,143.626986,145.450256,144.190978,146.027762,144.331962,145.453465,144.317978,145.588468,147.983349,147.911399,151.117470,145.076975,151.419016,152.965677,140.531374,138.851314,139.396195
2024-03-15,131.020815,133.600557,133.642992,133.444968,133.510984,132.810236,138.758357,139.485628,144.446529,142.461639,142.560322,140.053657,139.187855,142.001775,139.221349,140.831399,140.488452,144.679118,141.203595,144.684056,143.505234,138.236449,139.008820,138.005891
2024-03-16,135.952394,134.158026,134.689276,135.501636,136.541208,135.353399,149.048047,146.121211,159.184790,153.253367,149.746802,150.238142,149.268174,149.330273,149.469833,154.402902,153.745793,154.199631,156.474534,153.467878,153.964398,149.404528,145.960911,143.843957
2024-03-17,139.052681,139.878877,135.796966,136.944149,137.054322,137.682972,151.580277,164.164395,182.226243,176.190790,177.049715,174.971568,174.770891,171.480206,171.013204,176.685747,174.749744,181.924953,185.038173,178.953309,176.716687,160.617689,155.674165,152.927918
2024-03-18,129.438817,133.641304,131.909163,132.377611,131.178143,132.633753,145.439214,143.120089,145.038770,140.317648,141.526151,140.661725,141.340555,141.077611,140.362424,142.388376,140.559240,147.404024,150.667823,143.663073,145.526014,141.453540,136.469698,137.727121
2024-03-19,134.827105,130.854363,133.533350,133.171983,136.365300,133.313962,141.723818,141.834529,155.741048,147.063378,146.648329,146.185821,150.855972,149.402192,148.349840,150.258040,148.705891,153.826021,157.348451,148.829944,150.913473,141.571515,143.527343,138.667140
2024-03-20,135.912672,134.494876,131.022232,131.959303,135.703907,135.446500,145.245255,152.831211,155.955900,151.506029,149.284822,155.226981,152.080590,149.481849,151.292411,152.707992,154.450281,157.091383,161.832376,156.289305,160.655783,147.981437,147.192444,142.532733
2024-03-21,132.024451,135.983715,130.662046,133.962117,131.933408,133.683313,139.529668,144.584570,140.781846,136.949410,138.622355,138.724966,136.537644,136.795843,138.054816,139.602086,138.152442,140.629464,141.977678,140.951052,138.184584,139.432369,135.675321,136.316600
2024-03-22,134.274802,133.004150,131.801792,133.914651,134.189840,133.056135,139.833924,143.167111,149.155312,146.578331,146.686834,143.035954,143.405363,141.880759,144.099852,144.678059,147.179894,147.205764,149.841813,149.350239,150.352397,142.195516,141.302321,136.270392
2024-03-23,139.838004,135.662493,139.052436,133.507925,138.555379,138.868687,151.005379,161.083331,180.600248,174.547697,170.027912,173.002118,172.849542,169.410755,165.251495,174.842344,174.657950,177.911932,179.820806,178.138098,176.764605,160.258128,156.662509,151.499789
2024-03-24,129.871785,132.616531,130.393774,130.295539,130.654074,134.211160,136.568452,141.139282,152.349208,141.537030,141.150317,142.376890,145.204877,140.346735,140.638142,142.621722,144.780374,148.800509,149.900162,144.578550,147.540182,140.484292,138.244925,135.522171
2024-03-25,130.360477,130.025817,129.773983,132.680752,132.421604,134.007884,138.174297,138.165321,136.628891,134.324376,134.569500,134.069734,135.183136,138.730508,135.518675,137.397886,135.388952,139.948077,141.373342,137.690163,140.509182,133.530898,138.579134,134.514018
2024-03-26,136.320721,135.532401,132.145367,131.522324,133.869176,131.552496,144.480449,153.839696,163.069802,152.904184,153.982109,154.454799,155.198230,151.391559,152.519839,155.731223,157.666978,160.397356,162.196125,159.568235,159.493521,150.117918,146.815089,141.952090
2024-03-27,133.141990,133.484569,132.393991,133.142038,132.980252,134.250200,153.164017,162.454645,177.735119,169.949680,164.917696,171.283384,167.069300,170.345779,165.939120,168.338569,172.769170,174.373986,177.684392,171.642526,172.077271,156.522899,151.356592,150.305236
2024-03-28,130.706528,130.820431,131.912726,134.120683,132.126236,134.240369,140.854158,140.216003,142.631388,139.508276,137.874509,136.236623,136.920406,136.051535,134.420722,135.485781,138.824617,139.803755,140.583044,139.168772,140.502399,137.858715,134.017523,138.389454
2024-03-29,131.385877,134.481990,129.726856,135.775761,132.316234,133.576156,144.264917,146.943601,154.554570,147.221715,151.432741,148.681989,150.814596,149.004834,148.548844,152.342758,148.604975,150.133335,154.330721,157.363372,152.085336,146.291653,144.208036,141.763797
2024-03-30,133.335780,135.725650,131.076522,134.940960,134.648040,133.672880,141.324806,144.901865,145.159253,142.099707,142.933029,143.459576,140.665316,140.375138,139.160419,141.847025,142.543018,145.380026,147.094212,146.466386,143.523256,137.980751,136.211521,140.546565
2024-03-31,132.308688,131.763688,130.986103,129.618953,131.605265,129.028525,141.255595,140.822356,140.721804,140.075406,136.194729,135.519072,135.301159,135.808272,137.400979,138.763110,135.761297,142.789304,144.097795,141.595150,146.458273,137.571336,134.678538,133.006139
2024-04-01,134.748307,130.607689,133.380035,133.981605,133.858941,137.109607,149.065394,156.923454,178.730673,173.162584,170.068401,174.719175,170.157429,165.562140,166.912504,169.599884,170.044958,174.389078,177.094644,174.827023,172.854190,157.287094,150.821509,151.566239
2024-04-02,136.929854,131.826389,134.225537,133.096285,131.565863,137.329716,148.296913,158.071723,173.564043,171.727259,167.726313,171.939793,172.383659,165.948390,166.828316,167.566869,168.995941,169.616815,179.056484,173.348937,172.378801,155.365752,156.457347,148.470560
2024-04-03,134.108388,131.992242,130.793689,134.300550,129.941647,132.526457,141.173701,142.677462,148.448838,145.571708,143.076968,143.154079,144.693180,145.606837,143.547488,142.966485,144.340013,149.841227,149.255560,145.255803,149.951325,142.078778,139.269387,139.958012
2024-04-04,133.536514,134.530335,131.854298,132.411386,132.148979,133.211101,140.288757,144.351538,153.217432,149.571042,148.329399,147.653817,148.218102,146.341088,146.268497,147.112945,148.504167,152.401639,157.803365,150.683726,145.640200,143.690691,142.298186,137.824631
2024-04-05,131.666299,135.747438,132.199903,133.127108,134.861956,135.691741,144.018337,143.949983,148.372098,144.368293,146.869431,148.396544,145.489383,144.104149,146.702820,146.424907,144.106055,146.994800,154.380479,150.829498,151.802573,144.822955,139.521630,136.845030
2024-04-06,135.965399,133.758010,131.458339,136.196920,134.251662,136.668409,142.490163,138.091225,141.871159,139.924894,140.253523,139.713722,138.025829,140.752810,138.618142,138.339282,137.846023,143.553763,142.657912,141.690796,142.554667,139.701970,139.204086,140.580863
2024-04-07,132.956201,133.019985,132.334353,129.688915,130.669090,131.618521,138.900211,144.631706,138.914811,139.859259,135.378528,137.378091,137.545972,137.880885,135.823732,140.276611,136.058896,139.438016,144.580507,140.061497,136.921026,136.949513,134.599722,135.319461
2024-04-08,134.970889,134.570867,132.241736,135.334981,135.099668,134.400962,143.471516,149.992265,164.891810,159.680157,163.318019,163.981200,159.728471,157.917793,161.486060,159.786591,161.709725,169.954315,173.395339,167.077132,165.555280,155.650492,150.651869,145.787933
2024-04-09,135.780875,135.634525,133.147765,133.363662,132.868127,131.283982,146.139960,148.587707,155.647661,155.815745,155.648138,156.000947,155.815420,155.143710,150.994762,154.258965,154.047939,157.871064,162.234948,161.596118,157.281516,148.088140,143.964419,140.077747
2024-04-10,135.494278,129.750284,133.129005,130.294025,130.369576,133.747877,147.562658,156.339554,175.727601,173.595064,172.193593,179.210859,175.231345,168.530267,168.576163,178.366940,179.397695,180.465940,184.884469,179.113092,177.936369,158.053511,157.238031,150.085464
2024-04-11,133.797629,133.619081,133.535720,133.696945,132.041001,133.539896,152.337724,155.026474,176.349941,172.004731,166.667740,172.092364,169.227983,169.797077,162.387445,167.467942,171.755330,173.090539,176.053399,173.387653,171.445964,160.203417,152.845076,147.813128
2024-04-12,139.022348,134.891184,132.118105,132.437786,130.732307,137.255838,154.424600,162.322474,180.302536,168.734132,170.394619,173.115219,171.814586,168.224646,165.425332,169.568219,174.306006,170.783989,178.424714,168.048899,178.441930,159.252222,151.466382,150.676720
2024-04-13,134.598462,131.625701,133.648912,132.131309,132.808462,135.824963,151.593902,158.515370,185.926314,175.471009,173.241164,179.135943,174.414794,174.395747,169.586310,177.432125,178.023717,187.995417,183.684119,184.276635,180.956623,162.223687,155.342932,151.972108
2024-04-14,132.001024,134.423041,131.981529,133.567232,133.392970,134.297075,144.958476,149.947515,169.970023,161.505641,163.908654,166.538296,161.033086,158.659952,157.330899,167.214010,165.531669,166.896970,167.039139,166.108091,165.555211,153.151943,147.366439,146.674730
2024-04-15,132.303274,132.643387,136.081654,133.705558,132.580826,133.904724,146.043672,148.990934,160.541049,151.826328,154.998837,154.224201,156.796451,154.965248,149.994326,154.442223,154.780625,164.441007,157.770401,160.631825,153.007644,147.246373,144.556688,142.790305
2024-04-16,131.755650,133.444352,135.252832,130.502858,133.516140,134.089547,150.064116,153.901080,167.235433,164.830621,161.559099,164.505259,162.872253,157.357382,158.364120,160.618570,165.770980,163.246472,173.336930,169.215459,169.512860,153.971007,149.878888,147.138785
2024-04-17,137.286451,133.971126,136.990843,132.891845,134.459142,136.856860,148.609367,153.572319,165.446380,156.171167,158.459138,161.596775,159.376692,155.823778,154.280510,159.804630,159.117661,162.942475,166.835741,160.352078,162.726839,152.268702,146.368017,143.753984
2024-04-18,132.284548,132.846193,133.111709,134.164387,131.519730,134.719702,147.441317,159.560118,179.132080,170.824903,168.162063,171.480948,169.631497,166.653801,167.871127,169.122087,168.446491,174.973148,181.934011,173.444575,171.529517,158.897251,153.063044,147.335014
2024-04-19,135.622040,132.111302,131.021506,132.103105,134.724683,135.109817,142.625885,147.442916,155.121591,150.853738,149.598588,146.729968,148.764061,148.535760,146.482435,148.730773,149.350279,154.963837,155.799571,154.065155,156.228161,143.068901,142.149945,143.319859
2024-04-20,136.451034,134.324821,134.027240,136.094881,136.277563,135.775433,150.649391,158.482582,168.414923,165.646352,166.290258,164.876263,164.328323,162.976283,161.852226,163.742459,165.657647,170.720103,177.223724,168.680341,170.056670,156.171122,151.997015,148.694110
2024-04-21,137.576123,134.622946,136.826981,137.089865,134.537467,135.305856,141.075468,144.133506,145.437336,138.850135,142.531309,139.107706,143.430012,141.217214,138.213809,138.561809,141.151567,143.812550,145.061051,144.859601,144.111798,137.733580,138.233426,139.257459
2024-04-22,135.277009,132.326169,130.650424,132.587080,131.519802,130.736097,138.671163,144.393113,143.772143,135.195029,134.653489,137.702113,134.973310,135.841151,138.029130,135.016273,137.682721,140.466010,141.287481,140.012702,141.190669,134.077028,135.760194,138.118745
2024-04-23,136.048505,135.760484,135.801841,134.829821,135.005295,136.886976,152.897155,160.740029,176.233816,172.568788,167.698127,173.528977,168.838925,169.320950,166.022359,172.494179,169.898368,173.651829,180.635117,177.243547,175.515923,161.435072,154.272996,151.906293
2024-04-24,134.353332,133.640901,132.325998,131.563366,133.117740,133.399448,142.819718,149.622378,158.057792,153.643988,151.064370,155.374723,154.367651,154.512828,148.779193,152.654950,154.754429,156.747919,162.779014,158.559372,155.588568,148.558933,143.180590,143.042018
2024-04-25,136.791832,135.186843,133.923712,134.183063,133.371339,134.030898,151.862096,160.241565,185.486565,179.046968,170.654622,175.119316,176.606171,173.145690,173.880105,175.013634,178.525839,179.342881,191.172168,173.287334,179.469992,161.089167,155.425526,149.775340
2024-04-26,134.912297,135.483063,133.961596,133.334988,130.968104,137.863604,143.428117,154.374501,160.600958,157.220702,152.493112,159.071442,159.443099,157.475972,151.410058,159.760827,155.299952,161.992174,162.774646,162.624262,159.383813,147.886490,144.329736,142.414518
2024-04-27,134.569982,135.442619,130.437916,132.745715,132.015557,135.562529,141.768316,156.650174,167.638773,162.110471,157.490857,161.627678,162.086789,159.196937,155.741128,163.038360,161.736430,162.235538,167.476543,160.785316,161.893371,149.197906,147.171354,145.078666
2024-04-28,137.785183,136.588035,135.533638,134.610554,136.167354,133.557878,140.804884,140.045696,146.065265,143.319875,143.023834,139.972360,140.290884,143.500003,139.543589,139.048674,139.731324,144.377545,144.927125,146.610447,147.368238,142.514139,139.083328,139.380259
2024-04-29,135.965865,134.385503,134.741750,135.452680,130.712565,132.903239,144.823823,152.811988,165.938687,160.354094,154.686288,162.985732,159.511402,154.295325,154.083785,162.600974,156.973188,161.492497,166.871859,162.613602,162.795304,151.553460,149.416796,146.243309
